target,category,value
example.com,subdomain,bserv26.example.com
example.com,subdomain,buh-gaz.example.com
example.com,subdomain,slave1.example.com
example.com,subdomain,sto-neo.example.com
example.com,subdomain,sub22.example.com
example.com,subdomain,cpanel.lizetestingbacku.example.com
example.com,subdomain,host-162-254-201-51.example.com
example.com,subdomain,hv1.example.com
example.com,subdomain,support200.example.com
example.com,subdomain,amptech1.example.com
example.com,subdomain,a.german.example.com
example.com,subdomain,jaydendbj.example.com
example.com,subdomain,trvpn16084.example.com
example.com,subdomain,a961668.example.com
example.com,subdomain,alexpigs124.example.com
example.com,subdomain,anikolaeva1.example.com
example.com,subdomain,astralwind.example.com
example.com,subdomain,s.bogatyuk.example.com
example.com,subdomain,mochalov12.example.com
example.com,subdomain,moisejmagsiki.example.com
example.com,subdomain,nishima42.example.com
example.com,subdomain,mvd.example.com
example.com,subdomain,sub-2.example.com
example.com,subdomain,nistelroy1111.example.com
example.com,subdomain,thehottech800.example.com
example.com,subdomain,54875651244.example.com
example.com,subdomain,bo026mail.ru.example.com
example.com,subdomain,mitya.rulit.example.com
example.com,subdomain,sub37.example.com
example.com,subdomain,wg1.example.com
example.com,subdomain,mail.devcpanel.example.com
example.com,subdomain,waf-ws.example.com
example.com,subdomain,186851.example.com
example.com,subdomain,gnidenkoantonn1.example.com
example.com,subdomain,k2.it.manager.example.com
example.com,subdomain,pve40.example.com
example.com,subdomain,regincat3.ru.example.com
example.com,subdomain,ulkovalentina531.example.com
example.com,subdomain,222222222219.example.com
example.com,subdomain,habibi1.abbas1337.example.com
example.com,subdomain,ilya310300.example.com
example.com,subdomain,slavikmipt.example.com
example.com,subdomain,techmax.example.com
example.com,subdomain,dev5.valerii.example.com
example.com,subdomain,amt9991.example.com
example.com,subdomain,bserv22.example.com
example.com,subdomain,onduty.example.com
example.com,subdomain,a2123148.example.com
example.com,subdomain,sub167.example.com
example.com,subdomain,bahadir.9619.example.com
example.com,subdomain,fdrw.example.com
example.com,subdomain,kcepoh.example.com
example.com,subdomain,softservis178.example.com
example.com,subdomain,147-255-227-181.w.example.com
example.com,subdomain,paperclip.example.com
example.com,subdomain,kisaontheroof.example.com
example.com,subdomain,shansshans23.example.com
example.com,subdomain,tomaszc82.example.com
example.com,subdomain,ts20.example.com
example.com,subdomain,vm.example.com
example.com,subdomain,a9123171799.example.com
example.com,subdomain,bet30.centr.example.com
example.com,subdomain,dawwgmedia3.example.com
example.com,subdomain,sergiysenyshyn9.example.com
example.com,subdomain,sm-kons.example.com
example.com,subdomain,jsanchezm12.ukit.example.com
example.com,subdomain,xenon47.example.com
example.com,subdomain,johnrnd.example.com
example.com,subdomain,kappa777776.example.com
example.com,subdomain,openvpn20201.example.com
example.com,subdomain,shabeighuuql130.example.com
example.com,subdomain,svkbtce.example.com
example.com,subdomain,thehottech1283.example.com
example.com,subdomain,warefare.example.com
example.com,subdomain,default-server.example.com
example.com,subdomain,ipman.example.com
example.com,subdomain,mendessouza11.example.com
example.com,subdomain,revelator2000.example.com
example.com,subdomain,sam409.example.com
example.com,subdomain,vps10.example.com
example.com,subdomain,vr-miran3.example.com
example.com,subdomain,c22f.example.com
example.com,subdomain,reseller.example.com
example.com,subdomain,gos.cois.example.com
example.com,subdomain,pfsense.example.com
example.com,subdomain,zkarust2.example.com
example.com,subdomain,klaeton.example.com
example.com,subdomain,smolko29012.example.com
example.com,subdomain,servis21.example.com
example.com,subdomain,skyzap.example.com
example.com,subdomain,it.spb.example.com
example.com,subdomain,artemluv19974.example.com
example.com,subdomain,do-hcp-13.example.com
example.com,subdomain,blueberry-succinite.example.com
example.com,subdomain,felix.example.com
example.com,subdomain,ghost-test5.example.com
example.com,subdomain,cpanel.lwtest.example.com
example.com,subdomain,p138bar.example.com
example.com,subdomain,thehottech245.example.com
example.com,subdomain,change-me.example.com
example.com,subdomain,vidyorouter.example.com
example.com,subdomain,alisaiswonderful.example.com
example.com,subdomain,kyxapbkol3.example.com
example.com,subdomain,m4r4t1n4.example.com
example.com,subdomain,serzh.shelomanov.example.com
example.com,subdomain,vetrov1.example.com
example.com,subdomain,a6846250.example.com
example.com,subdomain,amzn2.example.com
example.com,subdomain,miheichfade.example.com
example.com,subdomain,pve51.example.com
example.com,subdomain,support258.example.com
example.com,subdomain,thehottech1341.example.com
example.com,subdomain,147-255-227-171.w.example.com
example.com,subdomain,zkwz89757.example.com
example.com,subdomain,eric-apostle-1.example.com
example.com,subdomain,ar8i41p4.example.com
example.com,subdomain,azen204868.example.com
example.com,subdomain,bananagum91.example.com
example.com,subdomain,itimov20192.example.com
example.com,subdomain,osobtyt.example.com
example.com,subdomain,vps141.example.com
example.com,subdomain,yaluvv.example.com
example.com,subdomain,webmail.1561122458659.example.com
example.com,subdomain,devteam.example.com
example.com,subdomain,efim8887.example.com
example.com,subdomain,kinmagkerjasnwu.example.com
example.com,subdomain,shabeighuuql124.example.com
example.com,subdomain,1542006494547.example.com
example.com,subdomain,clicklogis-droplet.example.com
example.com,subdomain,165688.example.com
example.com,subdomain,g6livo.example.com
example.com,subdomain,itslysenko4.example.com
example.com,subdomain,perfectelk.example.com
example.com,subdomain,visioncargo.example.com
example.com,subdomain,contact46.example.com
example.com,subdomain,domeni77.example.com
example.com,subdomain,igorbrashevan.example.com
example.com,subdomain,meatstab1.example.com
example.com,subdomain,163381.example.com
example.com,subdomain,andrey-orlov-1999.example.com
example.com,subdomain,craft7248393.example.com
example.com,subdomain,r.fakhriddinov.example.com
example.com,subdomain,ilonashulgina1.example.com
example.com,subdomain,shabeighuuql163.example.com
example.com,subdomain,hooks.example.com
example.com,subdomain,vikmoroz1245.example.com
example.com,subdomain,adamonder1.example.com
example.com,subdomain,mike.gl.example.com
example.com,subdomain,hangdioem.example.com
example.com,subdomain,unc.lab.example.com
example.com,subdomain,tools1.example.com
example.com,subdomain,ucp.example.com
example.com,subdomain,a5487428.example.com
example.com,subdomain,69-48-133-96.colo.example.com
example.com,subdomain,jekdeymon.example.com
example.com,subdomain,nigubar.example.com
example.com,subdomain,sergey-gusarov1.example.com
example.com,subdomain,nagasaon31agustus.example.com
example.com,subdomain,romka.dobricek.example.com
example.com,subdomain,thehottech285.example.com
example.com,subdomain,usdt-win5.example.com
example.com,subdomain,147-255-227-78.w.example.com
example.com,subdomain,younghrt.example.com
example.com,subdomain,alexpigs208.example.com
example.com,subdomain,dssen.example.com
example.com,subdomain,parfomiaguahn.example.com
example.com,subdomain,sevtlanay3z.example.com
example.com,subdomain,147-255-227-43.w.example.com
example.com,subdomain,browly90.example.com
example.com,subdomain,dermeister611.example.com
example.com,subdomain,eugen35.example.com
example.com,subdomain,kastel031084.example.com
example.com,subdomain,mshelevoy.example.com
example.com,subdomain,nikservice.example.com
example.com,subdomain,zaregistrirovan1.example.com
example.com,subdomain,fcerpserver.example.com
example.com,subdomain,a4576350jun2.example.com
example.com,subdomain,maestrmoor.example.com
example.com,subdomain,md.example.com
example.com,subdomain,r7.example.com
example.com,subdomain,zroda.example.com
example.com,subdomain,fr1ska.example.com
example.com,subdomain,a.ilchenko15.example.com
example.com,subdomain,admins1.example.com
example.com,subdomain,dmitrodobro787.example.com
example.com,subdomain,fr7.example.com
example.com,subdomain,iglebon.example.com
example.com,subdomain,tst.example.com
example.com,subdomain,jujianyong39195792.example.com
example.com,subdomain,a8152934.example.com
example.com,subdomain,andgoshan.example.com
example.com,subdomain,dglazkov24.example.com
example.com,subdomain,grex.exe.example.com
example.com,subdomain,komponentt20191.example.com
example.com,subdomain,quasweex1.example.com
example.com,subdomain,roberto128.example.com
example.com,subdomain,eve-ng-pro.example.com
example.com,subdomain,a590851811.example.com
example.com,subdomain,anmbos3.example.com
example.com,subdomain,bodiapz6.example.com
example.com,subdomain,dickirick111.example.com
example.com,subdomain,a.scherbakhov.example.com
example.com,subdomain,wondernuris1931.example.com
example.com,subdomain,r1003343.u262968.tscom.kvm.ubuntu-24.04-amd64-r1.example.com
example.com,subdomain,ahterbahn.example.com
example.com,subdomain,kirill9.example.com
example.com,subdomain,v4.yu.korneev.example.com
example.com,subdomain,marcella.russell.example.com
example.com,subdomain,t076287416434.example.com
example.com,subdomain,147-255-227-81.w.example.com
example.com,subdomain,4545.example.com
example.com,subdomain,avdeevstanislav.example.com
example.com,subdomain,gcorelabs.example.com
example.com,subdomain,tawarij.example.com
example.com,subdomain,thehottech152.example.com
example.com,subdomain,zemlyanikin.example.com
example.com,subdomain,depresssa.example.com
example.com,subdomain,rabid241.example.com
example.com,subdomain,alijanov.t.example.com
example.com,subdomain,147-255-227-230.w.example.com
example.com,subdomain,yippolitov.ypal.example.com
example.com,subdomain,developer72.example.com
example.com,subdomain,hidden.example.com
example.com,subdomain,negrilovn.example.com
example.com,subdomain,sulmaxx.example.com
example.com,subdomain,erterc.example.com
example.com,subdomain,contact50.example.com
example.com,subdomain,fmuhespa.example.com
example.com,subdomain,klimasheusky.example.com
example.com,subdomain,p2.example.com
example.com,subdomain,s1.svetlichnyi.example.com
example.com,subdomain,win2019.testing.example.com
example.com,subdomain,yurasky2021.example.com
example.com,subdomain,ubuntu-s-1vcpu-1gb-nyc3-01.example.com
example.com,subdomain,backup.example.com
example.com,subdomain,kicym92.example.com
example.com,subdomain,randomisbox.example.com
example.com,subdomain,sax082.example.com
example.com,subdomain,andrewzi.tanis.example.com
example.com,subdomain,nublio.example.com
example.com,subdomain,astraport.example.com
example.com,subdomain,eug.btc.example.com
example.com,subdomain,v1.example.com
example.com,subdomain,187009.example.com
example.com,subdomain,vasiliy.shiryaev.1998.example.com
example.com,subdomain,artemalexeev2020.example.com
example.com,subdomain,dirkshneider.example.com
example.com,subdomain,dnlfesiuk.example.com
example.com,subdomain,hijacked-ip-address-192-83-197-146.example.com
example.com,subdomain,iamneon.example.com
example.com,subdomain,geocentre.example.com
example.com,subdomain,krolik.example.com
example.com,subdomain,neejvr61stu21.example.com
example.com,subdomain,shabeighuuql86.example.com
example.com,subdomain,support340.example.com
example.com,subdomain,eduardvelo261.example.com
example.com,subdomain,johntorohov.example.com
example.com,subdomain,nikitademenkov1.example.com
